month,역명,평균면적당 임대료_공유오피스,평균면적당 임대료_기타,평균면적당 임대료_무인프린트,평균면적당 임대료_밀키트,평균면적당 임대료_사무실,평균면적당 임대료_식음료,평균면적당 임대료_의약업,평균면적당 임대료_패션잡화,평균면적당 임대료_편의점,평균면적당 임대료_플라워,평균면적당 임대료_화상면접,평균면적당 임대료_화장품,공실수,점포수_공유오피스,점포수_기타,점포수_무인프린트,점포수_밀키트,점포수_사무실,점포수_식음료,점포수_의약업,점포수_패션잡화,점포수_편의점,점포수_플라워,점포수_화상면접,점포수_화장품
8,안암역,0.0,48022.22222222222,0.0,0.0,0.0,108823.5294117647,0.0,0.0,253965.35545023694,0.0,0.0,58972.96901683337,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,암사역,0.0,60708.843373493975,0.0,0.0,0.0,0.0,0.0,78553.16039459262,286126.8857142857,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,압구정역,0.0,0.0,0.0,0.0,0.0,132822.34986945172,0.0,0.0,0.0,140247.47583243824,0.0,302848.77946127945,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
8,양재역,0.0,102750.0,0.0,0.0,0.0,243322.85,0.0,164221.31681877444,176293.94444444444,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
8,어린이대공원역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,여의도역,0.0,45243.1289640592,0.0,0.0,0.0,104355.7168784029,0.0,0.0,130036.88989784336,123860.00000000001,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8,역삼역,0.0,0.0,0.0,0.0,0.0,190148.69695158396,52978.53180296508,0.0,184816.17424242425,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
8,역촌역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82067.39682539682,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,연신내역,0.0,48346.69338677354,0.0,0.0,0.0,130378.59824780976,85263.63636363637,113629.69208211146,198514.4090909091,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
8,영등포구청역,18441.10082961072,0.0,0.0,0.0,0.0,160904.09169850644,0.0,238616.91657054977,72706.0879697058,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
8,오목교역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128177.43047575271,1183805.3340665384,0.0,0.0,1,0.0,19.0,0.0,0.0,0.0,13.0,0.0,10.0,1.0,2.0,0.0,0.0
8,온수역,0.0,0.0,0.0,0.0,22714.285714285714,151111.11111111112,0.0,143415.5844155844,233712.17712177124,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8,왕십리역,12529.482843137255,123750.42287555378,0.0,0.0,11356.0,92491.763425254,0.0,62890.72687224669,70200.0,54976.40776699029,0.0,78064.27938631,1,1.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,1.0,0.0,1.0
8,용마산역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176068.75,0.0,0.0,23816.054545454546,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8,우장산역,0.0,0.0,57432.432432432426,0.0,37625.0,0.0,0.0,90583.76132930514,144772.72727272726,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
8,월곡역,0.0,0.0,0.0,0.0,0.0,30043.905498641023,0.0,0.0,234003.0,0.0,0.0,22681.96551724138,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
8,을지로3가역,0.0,51664.38356164384,0.0,0.0,0.0,89825.21847690387,0.0,94912.94752329573,0.0,41926.35658914728,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0
8,을지로입구역,0.0,340426.56012176565,0.0,0.0,0.0,258408.63960867265,0.0,232994.19149334833,663591.9540229886,119460.0,0.0,0.0,2,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0
8,이대역,0.0,72727.27272727272,0.0,0.0,0.0,113882.86334056398,0.0,160656.9082470546,0.0,142924.7515380975,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
8,이수역,0.0,19977.340590979784,0.0,0.0,13541.666666666666,166501.68993387217,0.0,90886.78839364518,271554.486586494,90640.0,0.0,0.0,4,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0
8,잠실역,0.0,162911.6052724592,0.0,0.0,0.0,147935.16396491526,169960.27675276753,155890.37698097626,277381.8181818182,0.0,0.0,76546.15972222222,2,0.0,9.0,0.0,0.0,0.0,22.0,2.0,9.0,3.0,0.0,0.0,1.0
8,장지역,0.0,0.0,0.0,0.0,0.0,128755.79598145286,0.0,0.0,235112.01704545453,194552.52918287937,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8,종각역,0.0,0.0,0.0,0.0,0.0,473333.3333333333,253582.0391627279,99827.13915298185,223867.57679180888,199784.07557354926,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
8,종로3가역,0.0,196312.40657698057,0.0,0.0,0.0,212560.0699300699,67228.15116709893,293001.1494252874,222252.37449118047,125263.49030470914,0.0,0.0,4,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
8,중화역,0.0,41786.844882166726,47508.0,0.0,0.0,46352.094240837694,0.0,37133.22632423756,258314.81481481483,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0
8,증산역,0.0,47789.18918918919,0.0,0.0,0.0,0.0,0.0,55208.333333333336,206277.5357142857,0.0,0.0,48766.24137931035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,청담역,0.0,36977.27272727272,0.0,0.0,0.0,52280.29375764994,0.0,29660.173864534423,317911.348872755,50723.97142857143,0.0,54135.82653061225,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
8,총신대입구역,0.0,79069.52965235173,56233.128834355826,0.0,11411.042944785275,181954.9453376206,0.0,69797.70114942528,0.0,0.0,0.0,217535.19553072625,4,0.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0
8,충무로역,0.0,0.0,0.0,0.0,12881.35593220339,170303.95238095237,0.0,0.0,186879.09782323628,107025.4506892895,0.0,219462.30183893468,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
8,충정로역,0.0,0.0,15511.892450879006,0.0,13095.238095238095,234133.33333333334,0.0,17435.217302591307,85800.0,0.0,0.0,217989.854517611,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
8,태릉입구역,0.0,44948.48484848485,23162.41935483871,0.0,0.0,42000.0,0.0,67196.84605433374,258585.89122240173,23245.846153846152,0.0,20413.78,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,1.0
8,학동역,0.0,67346.80706521739,0.0,0.0,0.0,123756.07656237992,56812.244897959186,70278.01767535518,279604.32822362485,182926.8292682927,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0
8,한강진역,0.0,0.0,0.0,0.0,0.0,34408.06451612903,0.0,0.0,150826.575,0.0,0.0,23816.0625,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,합정역,0.0,117090.91447524283,132978.72340425532,0.0,0.0,349454.0496934495,96034.23105965265,182354.360806065,296597.4111980735,146686.28684399714,0.0,223723.79987241645,1,0.0,2.0,1.0,0.0,0.0,6.0,4.0,9.0,2.0,3.0,0.0,2.0
8,행당역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47028.6447199658,98769.8986975398,40800.90791180285,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8,홍제역,0.0,34393.04219096965,0.0,0.0,0.0,155953.60824742267,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,회현역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182862.74509803922,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,효창공원앞역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48484.84848484849,150826.58139534883,0.0,0.0,31754.74193548387,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9,강남역,0.0,0.0,0.0,0.0,0.0,481519.7310152534,547037.5939849623,376677.9661016949,0.0,0.0,0.0,626322.7605633803,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9,강동구청역,0.0,0.0,0.0,0.0,0.0,53544.65624330692,0.0,49594.155844155845,211822.63333333333,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9,강동역,0.0,0.0,0.0,0.0,0.0,189500.0,0.0,114553.75253549697,114084.8760041914,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
9,강일역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,건대입구역,0.0,21885.805172652254,0.0,0.0,0.0,166452.3670973469,276490.06622516556,169864.40677966102,285556.91171297926,141701.0661866519,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0
9,공덕역,22719.705031810296,92506.74752590717,40441.17647058824,0.0,0.0,107828.46030900373,0.0,94088.2237101221,229253.27052489907,50884.5180584311,0.0,292916.6666666667,3,2.0,7.0,1.0,0.0,0.0,6.0,0.0,11.0,2.0,4.0,0.0,1.0
9,광명사거리역,0.0,84958.56756756757,92649.69230769231,0.0,0.0,104089.78306508047,0.0,66060.53658536586,358689.23256492557,97427.15,0.0,103555.09819747107,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
9,광흥창역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99811.7,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,교대역,0.0,20771.097739798755,0.0,0.0,5938.070776255709,213655.96088755172,0.0,26381.962864721485,47540.22988505747,54637.342908438055,0.0,0.0,3,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0
9,군자역,0.0,0.0,0.0,0.0,0.0,161602.82732447816,0.0,83848.05172755313,271626.9609631521,147611.06451612903,0.0,80591.00067159167,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0
9,굽은다리역,0.0,13549.448275862069,0.0,0.0,0.0,50268.25442927679,0.0,73093.2326459483,120250.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9,낙성대역,0.0,8984.166518413094,0.0,0.0,0.0,0.0,0.0,150284.22548555187,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,남구로역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51388.88888888889,250324.32432432432,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
9,남위례역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,노원역,0.0,65836.63043478261,0.0,0.0,15865.689865689865,59301.479537048086,0.0,54673.511947863866,358679.7824116047,48186.60975609756,0.0,0.0,1,0.0,4.0,0.0,0.0,2.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0
9,논현역,0.0,84000.0,0.0,0.0,0.0,102200.95758151314,63774.375,95663.56968215159,298266.29339305713,0.0,0.0,90305.08695652174,1,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0
9,당산역,0.0,0.0,0.0,0.0,0.0,163211.88210721745,0.0,109464.0,102177.3288439955,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
9,대림역,0.0,361681.3294232649,0.0,0.0,0.0,521528.92561983474,0.0,233158.83116439526,394348.98000403953,111088.6656130052,0.0,186264.22802850357,2,0.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,0.0,1.0
9,대청역,0.0,0.0,0.0,0.0,0.0,94573.46862081924,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,동대문역,0.0,0.0,0.0,0.0,0.0,154470.06920415224,0.0,159770.5026106218,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
9,동묘앞역,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333333,0.0,0.0,29486.558139534885,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9,디지털미디어시티역,0.0,27272.727272727272,0.0,0.0,0.0,0.0,28716.950527169505,51192.08306294614,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0
9,마포구청역,0.0,17209.090909090908,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9,면목역,0.0,0.0,45554.166666666664,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
9,미아사거리역,0.0,82841.40102321921,0.0,0.0,0.0,333033.83636363636,53054.66237942122,164774.27222336276,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0
9,미아역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,봉화산역,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723405,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,불광역,0.0,24124.947412705093,38491.147036181676,0.0,0.0,49862.75838698746,0.0,48620.68965517241,29943.5,0.0,0.0,60390.53694843169,2,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
9,사가정역,0.0,48386.477141759504,0.0,0.0,11191.78082191781,97742.18279569893,0.0,44808.97049682016,347843.83731760323,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
9,사당역,0.0,74261.82309531234,0.0,0.0,0.0,252035.3818775026,251631.87855787476,134117.69462947542,0.0,286520.81863091036,0.0,450935.04851004854,7,0.0,3.0,0.0,0.0,0.0,9.0,2.0,14.0,0.0,2.0,0.0,1.0
9,삼각지역,0.0,0.0,0.0,0.0,7288.923315259489,34782.608695652176,0.0,0.0,155262.67295597485,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,상계역,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.349887321594,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
9,상봉역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58973.93126571668,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
9,상수역,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9,상일동역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114049.5867768595,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,새절역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131539.00961881012,258401.44,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
9,서초역,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
9,석계역,0.0,61425.257575757576,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9,선릉역,0.0,0.0,0.0,0.0,0.0,311791.9724770642,213891.1704312115,275233.1821454284,0.0,351047.04918032786,0.0,312708.7825400999,1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0
9,성수역,0.0,0.0,0.0,0.0,0.0,119733.28129065833,0.0,93000.0,0.0,203931.20393120393,0.0,141285.98591549296,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0
9,송정역,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57265.97343351671,55227.75548737314,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
9,수락산역,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.15628299894,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,숙대입구역,0.0,0.0,0.0,0.0,0.0,91902.83400809717,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,신금호역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81208.48237097598,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,신당역,0.0,91237.25055432372,25050.923076923078,0.0,0.0,74224.02159244264,0.0,49542.46575342466,136409.35,66166.66666666667,0.0,0.0,2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
9,신대방삼거리역,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,49498.780660711745,252978.63662847155,0.0,0.0,41961.642857142855,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
9,신대방역,0.0,0.0,0.0,0.0,0.0,162493.97590361445,0.0,0.0,170924.46043165468,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,신사역,0.0,0.0,0.0,0.0,0.0,231222.00221374983,106894.51476793249,144121.02154066472,0.0,87557.60368663595,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
9,신용산역,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.800433839475,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
9,신정역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,신촌역,0.0,0.0,0.0,0.0,0.0,510486.18589743593,323014.28571428574,449734.693877551,353961.34624043223,0.0,0.0,534323.0909090909,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
9,신풍역,0.0,26925.333333333332,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,안암역,0.0,48022.22222222222,0.0,0.0,0.0,108823.5294117647,0.0,0.0,253965.35545023694,0.0,0.0,58972.96901683337,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9,양재역,0.0,102750.0,0.0,0.0,0.0,243322.85,0.0,164221.31681877444,176293.94444444444,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
9,어린이대공원역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,여의도역,0.0,45243.1289640592,0.0,0.0,0.0,104355.7168784029,0.0,0.0,130036.88989784336,123860.00000000001,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9,역삼역,0.0,0.0,0.0,0.0,0.0,190148.69695158396,52978.53180296508,0.0,184816.17424242425,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
9,역촌역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82067.39682539682,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,연신내역,0.0,50761.52304609218,0.0,0.0,0.0,130378.59824780976,85263.63636363637,113629.69208211146,198514.4090909091,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
9,영등포구청역,18441.10082961072,0.0,0.0,0.0,0.0,160904.09169850644,0.0,238616.91657054977,72706.0879697058,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
9,오목교역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128177.43047575271,1183805.3340665384,0.0,0.0,1,0.0,19.0,0.0,0.0,0.0,13.0,0.0,10.0,1.0,2.0,0.0,0.0
9,온수역,0.0,0.0,0.0,0.0,22714.285714285714,151111.11111111112,0.0,143415.5844155844,233712.17712177124,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9,왕십리역,12529.485294117647,123750.42287555378,0.0,0.0,11356.0,92491.763425254,0.0,62890.72687224669,70200.0,54976.40776699029,0.0,78064.28009441384,1,1.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,1.0,0.0,1.0
9,용마산역,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176068.75,0.0,0.0,23816.054545454546,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,우장산역,0.0,0.0,57432.432432432426,0.0,37625.0,0.0,0.0,90583.76132930514,144772.72727272726,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
9,월곡역,0.0,0.0,0.0,0.0,0.0,30043.905498641023,0.0,0.0,234003.0,0.0,0.0,22681.96551724138,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
9,을지로3가역,0.0,51664.38356164384,0.0,0.0,0.0,89825.21847690387,0.0,94912.94752329573,0.0,41926.35658914728,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0
9,을지로입구역,0.0,340426.56012176565,0.0,0.0,0.0,258408.63960867265,0.0,232994.19149334833,460227.2727272727,119460.0,0.0,0.0,3,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
9,이대역,0.0,72727.27272727272,0.0,0.0,0.0,113882.86334056398,0.0,160656.9082470546,0.0,142924.7515380975,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
9,이수역,0.0,19977.340590979784,0.0,0.0,13541.666666666666,166501.68993387217,0.0,87690.67908776217,271554.486586494,90640.0,0.0,0.0,3,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0
9,잠실역,0.0,154616.04748031686,0.0,0.0,0.0,142005.49848104778,169960.27675276753,170161.45314197923,277381.8181818182,0.0,0.0,76546.15972222222,2,0.0,11.0,0.0,0.0,0.0,21.0,2.0,8.0,3.0,0.0,0.0,1.0
9,장지역,0.0,0.0,0.0,0.0,0.0,128755.79598145286,0.0,0.0,235112.01704545453,194552.52918287937,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9,종각역,0.0,0.0,0.0,0.0,0.0,473333.3333333333,253582.0391627279,99827.13915298185,223867.57679180888,199784.07557354926,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
9,종로3가역,0.0,196312.40657698057,0.0,0.0,0.0,212560.0699300699,67228.15116709893,293001.1494252874,222252.37449118047,125263.49030470914,0.0,0.0,4,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
9,중화역,0.0,41786.844882166726,47508.0,0.0,0.0,46352.094240837694,0.0,37133.22632423756,258314.81481481483,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0
9,증산역,0.0,47789.18918918919,0.0,0.0,0.0,0.0,0.0,55208.333333333336,206277.5357142857,0.0,0.0,48766.24137931035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
